time,npp
2012-01-01,892.5993
2012-01-09,947.101
2012-01-17,1009.074
2012-01-25,925.416
2012-02-02,921.7312
2012-02-10,732.3119
2012-02-18,723.7471
2012-02-26,789.557
2012-03-05,817.56177
2012-03-13,1020.40204
2012-03-21,951.7551
2012-03-29,920.4008
2012-04-06,893.9011
2012-04-14,870.507
2012-04-22,820.2678
2012-04-30,836.3781
2012-05-08,850.4514
2012-05-16,839.02216
2012-05-24,866.3718
2012-06-01,879.0963
2012-06-09,783.1374
2012-06-17,823.64575
2012-06-25,876.28467
2012-07-03,843.0803
2012-07-11,858.75885
2012-07-19,817.4624
2012-07-27,890.267
2012-08-04,913.2038
2012-08-12,1031.8958
2012-08-20,950.7701
2012-08-28,910.04926
2012-09-05,819.0851
2012-09-13,810.8023
2012-09-21,829.0643
2012-09-29,878.46106
2012-10-07,756.49915
2012-10-15,858.4122
2012-10-23,793.7585
2012-10-31,935.68945
2012-11-08,932.97125
2012-11-16,819.71875
2012-11-24,857.87415
2012-12-02,874.4016
2012-12-10,874.7121
2012-12-18,808.0334
2012-12-26,907.17224
2013-01-01,842.3156
2013-01-09,933.1902
2013-01-17,886.9439
2013-01-25,914.20386
2013-02-02,867.03577
2013-02-10,844.72144
2013-02-18,801.63007
2013-02-26,906.4404
2013-03-06,784.8801
2013-03-14,892.3813
2013-03-22,832.27356
2013-03-30,910.84204
2013-04-07,916.85376
2013-04-15,856.561
2013-04-23,932.74817
2013-05-01,840.131
2013-05-09,833.104
2013-05-17,868.02234
2013-05-25,903.8814
2013-06-02,795.09937
2013-06-10,775.1552
2013-06-18,778.4172
2013-06-26,927.9962
2013-07-04,811.5394
2013-07-12,779.1609
2013-07-20,963.77136
2013-07-28,851.46906
2013-08-05,835.5396
2013-08-13,793.3699
2013-08-21,820.02374
2013-08-29,770.87604
2013-09-06,872.799
2013-09-14,841.7097
2013-09-22,826.73474
2013-09-30,906.14575
2013-10-08,769.423
2013-10-16,900.8439
2013-10-24,697.4958
2013-11-01,753.5851
2013-11-09,839.86633
2013-11-17,837.6045
2013-11-25,752.4047
2013-12-03,816.67474
2013-12-11,818.43207
2013-12-19,855.1018
2013-12-27,946.8358
2014-01-01,802.03
2014-01-09,886.24994
2014-01-17,889.7653
2014-01-25,853.6979
2014-02-02,968.22296
2014-02-10,1012.9778
2014-02-18,1005.2722
2014-02-26,818.94244
2014-03-06,835.0535
2014-03-14,862.02356
2014-03-22,744.3042
2014-03-30,852.05145
2014-04-07,867.568
2014-04-15,776.16925
2014-04-23,765.73706
2014-05-01,805.7497
2014-05-09,818.58105
2014-05-17,897.67883
2014-05-25,729.0384
2014-06-02,839.058
2014-06-10,842.17896
2014-06-18,834.11804
2014-06-26,873.16614
2014-07-04,846.9276
2014-07-12,856.95795
2014-07-20,883.93555
2014-07-28,862.9391
2014-08-05,878.63324
2014-08-13,936.2197
2014-08-21,942.07086
2014-08-29,743.39594
2014-09-06,893.4241
2014-09-14,1009.6532
2014-09-22,817.38074
2014-09-30,810.63824
2014-10-08,807.6971
2014-10-16,850.2285
2014-10-24,884.11334
2014-11-01,666.12305
2014-11-09,802.8333
2014-11-17,857.1522
2014-11-25,808.1418
2014-12-03,716.36304
2014-12-11,887.17786
2014-12-19,720.58496
2014-12-27,878.7841
2015-01-01,856.5506
2015-01-09,901.8612
2015-01-17,971.5085
2015-01-25,970.48413
2015-02-02,996.3008
2015-02-10,976.13324
2015-02-18,921.8645
2015-02-26,975.11786
2015-03-06,863.12
2015-03-14,872.9652
2015-03-22,683.949
2015-03-30,754.77527
2015-04-07,768.4944
2015-04-15,759.10297
2015-04-23,850.18787
2015-05-01,663.7849
2015-05-09,634.4451
2015-05-17,716.3375
2015-05-25,677.1321
2015-06-02,726.1648
2015-06-10,563.30884
2015-06-18,691.44006
2015-06-26,675.9446
2015-07-04,713.2204
2015-07-12,740.66187
2015-07-20,847.77826
2015-07-28,719.94446
2015-08-05,780.51874
2015-08-13,784.6737
2015-08-21,757.68005
2015-08-29,764.85876
2015-09-06,767.29767
2015-09-14,734.85376
2015-09-22,755.0691
2015-09-30,841.64526
2015-10-08,823.591
2015-10-16,741.30096
2015-10-24,784.1751
2015-11-01,816.8623
2015-11-09,837.17084
2015-11-17,710.1877
2015-11-25,733.12164
2015-12-03,669.9316
2015-12-11,773.2487
2015-12-19,723.37616
2015-12-27,762.7694
2016-01-01,738.0983
2016-01-09,670.3109
2016-01-17,874.2814
2016-01-25,865.8078
2016-02-02,774.4521
2016-02-10,841.3579
2016-02-18,779.4919
2016-02-26,703.55884
2016-03-05,748.2822
2016-03-13,755.1728
2016-03-21,938.38794
2016-03-29,887.3481
2016-04-06,847.1028
2016-04-14,814.8324
2016-04-22,886.162
2016-04-30,864.57495
2016-05-08,823.8928
2016-05-16,953.0699
2016-05-24,869.38324
2016-06-01,876.3855
2016-06-09,795.80286
2016-06-17,763.9302
2016-06-25,771.8031
2016-07-03,744.4944
2016-07-11,764.05963
2016-07-19,838.2773
2016-07-27,786.199
2016-08-04,772.34607
2016-08-12,844.6021
2016-08-20,834.1137
2016-08-28,912.31696
2016-09-05,910.38306
2016-09-13,929.8467
2016-09-21,870.9885
2016-09-29,768.3126
2016-10-07,838.4978
2016-10-15,742.5408
2016-10-23,840.8561
2016-10-31,837.38983
2016-11-08,825.6179
2016-11-16,860.7009
2016-11-24,820.65717
2016-12-02,809.5626
2016-12-10,823.5632
2016-12-18,869.2075
2016-12-26,817.86536
2017-01-01,832.8124
2017-01-09,885.17145
2017-01-17,869.87225
2017-01-25,885.19165
2017-02-02,829.49194
2017-02-10,690.39197
2017-02-18,894.4817
2017-02-26,908.074
2017-03-06,817.95496
2017-03-14,909.25366
2017-03-22,863.66266
2017-03-30,855.1862
2017-04-07,941.5945
2017-04-15,767.009
2017-04-23,708.04193
2017-05-01,760.15155
2017-05-09,754.3472
2017-05-17,751.3435
2017-05-25,795.588
2017-06-02,696.459
2017-06-10,771.5537
2017-06-18,748.9904
2017-06-26,767.02875
2017-07-04,782.9275
2017-07-12,722.0735
2017-07-20,737.71423
2017-07-28,697.7745
2017-08-05,785.16473
2017-08-13,888.3804
2017-08-21,777.81464
2017-08-29,943.0762
2017-09-06,803.665
2017-09-14,751.91
2017-09-22,718.4794
2017-09-30,788.0
2017-10-08,731.3096
2017-10-16,724.7878
2017-10-24,703.59515
2017-11-01,742.43384
2017-11-09,800.54663
2017-11-17,651.9042
2017-11-25,774.1826
2017-12-03,679.7201
2017-12-11,722.03955
2017-12-19,658.446
2017-12-27,764.1184
2018-01-01,707.725
2018-01-09,685.81836
2018-01-17,754.6954
2018-01-25,719.4439
