time,npp
2012-01-25,460.56256
2012-02-02,491.2698
2012-02-10,499.60043
2012-02-18,430.7482
2012-02-26,451.0821
2012-03-05,437.15872
2012-03-13,371.3384
2012-03-21,427.4286
2012-03-29,407.32425
2012-04-06,349.47882
2012-04-14,394.23965
2012-04-22,370.62903
2012-04-30,359.58826
2012-05-08,379.23734
2012-05-16,377.47302
2012-05-24,355.82162
2012-06-01,372.53375
2012-06-09,382.17548
2012-06-17,364.5784
2012-06-25,355.5823
2012-07-03,360.01154
2012-07-11,355.4632
2012-07-19,371.59808
2012-07-27,357.99368
2012-08-04,355.72113
2012-08-12,337.02118
2012-08-20,359.84756
2012-08-28,402.2348
2012-09-05,349.44308
2012-09-13,368.6649
2012-09-21,428.6157
2012-09-29,418.0404
2012-10-07,352.65463
2012-10-15,363.21033
2012-10-23,337.91373
2012-10-31,321.77762
2012-11-08,437.88922
2012-11-16,391.3423
2012-11-24,423.51428
2012-12-02,398.81506
2012-12-10,368.18652
2012-12-18,368.87183
2012-12-26,379.96863
2013-01-01,384.58664
2013-01-09,385.05875
2013-01-17,462.13297
2013-01-25,380.88773
2013-02-02,473.7603
2013-02-10,412.9821
2013-02-18,398.96115
2013-02-26,449.74353
2013-03-06,372.88382
2013-03-14,423.12524
2013-03-22,432.07892
2013-03-30,426.00015
2013-04-07,387.7139
2013-04-15,383.64752
2013-04-23,359.72464
2013-05-01,299.4644
2013-05-09,356.7152
2013-05-17,332.41782
2013-05-25,321.88293
2013-06-02,350.8953
2013-06-10,394.84064
2013-06-18,395.4537
2013-06-26,373.75534
2013-07-04,400.219
2013-07-12,384.48087
2013-07-20,384.10748
2013-07-28,345.04218
2013-08-05,403.12564
2013-08-13,370.58966
2013-08-21,379.09302
2013-08-29,359.00583
2013-09-06,377.086
2013-09-14,390.85608
2013-09-22,429.17743
2013-09-30,423.2752
2013-10-08,436.01654
2013-10-16,402.20255
2013-10-24,416.94537
2013-11-01,338.6153
2013-11-09,352.07553
2013-11-17,408.62872
2013-11-25,361.78214
2013-12-03,359.26678
2013-12-11,419.83163
2013-12-19,424.8581
2013-12-27,421.1337
2014-01-01,415.76974
2014-01-09,426.11975
2014-01-17,433.52948
2014-01-25,460.81354
2014-02-02,367.76053
2014-02-10,342.40143
2014-02-18,427.06082
2014-02-26,342.8517
2014-03-06,339.82132
2014-03-14,289.38025
2014-03-22,323.51648
2014-03-30,323.6712
2014-04-07,347.04675
2014-04-15,309.08282
2014-04-23,303.3381
2014-05-01,324.44788
2014-05-09,342.24872
2014-05-17,309.66568
2014-05-25,322.81595
2014-06-02,335.8547
2014-06-10,393.29044
2014-06-18,389.30548
2014-06-26,353.81424
2014-07-04,392.7384
2014-07-12,442.0469
2014-07-20,412.24997
2014-07-28,325.0469
2014-08-05,336.90784
2014-08-13,380.6803
2014-08-21,402.28848
