time,npp
1997-09-14,663.58813
1997-09-22,641.4043
1997-09-30,547.3234
1997-10-08,583.5594
1997-10-16,569.1485
1997-10-24,573.1074
1997-11-01,557.73883
1997-11-09,509.28494
1997-11-17,447.85782
1997-11-25,475.1434
1997-12-03,504.34213
1997-12-11,456.85904
1997-12-19,568.2814
1997-12-27,410.54034
1998-01-01,563.7107
1998-01-09,564.29944
1998-01-17,599.6895
1998-01-25,518.8823
1998-02-02,514.1897
1998-02-10,565.9964
1998-02-18,510.4737
1998-02-26,454.0027
1998-03-06,523.2729
1998-03-14,626.4566
1998-03-22,542.07245
1998-03-30,550.8706
1998-04-07,630.6199
1998-04-15,531.5098
1998-04-23,650.1115
1998-05-01,624.5366
1998-05-09,586.50903
1998-05-17,591.9037
1998-05-25,631.3735
1998-06-02,677.07416
1998-06-10,748.9002
1998-06-18,866.77246
1998-06-26,752.9839
1998-07-04,939.5596
1998-07-12,1589.8518
1998-07-20,876.8102
1998-07-28,1292.0696
1998-08-05,999.4236
1998-08-13,1013.15485
1998-08-21,890.4077
1998-08-29,616.56213
1998-09-06,777.69666
1998-09-14,710.93414
1998-09-22,593.6032
1998-09-30,680.735
1998-10-08,585.18915
1998-10-16,517.2149
1998-10-24,497.8976
1998-11-01,454.60727
1998-11-09,477.16748
1998-11-17,466.31848
1998-11-25,491.4191
1998-12-03,830.29614
1998-12-11,888.7661
1998-12-19,619.34344
1998-12-27,507.29547
1999-01-01,596.23254
1999-01-09,529.48157
1999-01-17,493.5676
1999-01-25,516.14276
1999-02-02,447.00403
1999-02-10,490.27072
1999-02-18,516.1924
1999-02-26,513.9988
1999-03-06,492.85443
1999-03-14,494.7426
1999-03-22,562.10767
1999-03-30,623.15546
1999-04-07,527.3828
1999-04-15,522.22736
1999-04-23,599.49255
1999-05-01,614.8562
1999-05-09,571.945
1999-05-17,554.8315
1999-05-25,538.8993
1999-06-02,555.0175
1999-06-10,649.95984
1999-06-18,575.6358
1999-06-26,545.335
1999-07-04,610.5423
1999-07-12,559.05975
1999-07-20,540.7377
1999-07-28,643.9957
1999-08-05,571.0814
1999-08-13,531.27795
1999-08-21,514.0919
1999-08-29,499.80524
1999-09-06,563.9546
1999-09-14,592.41504
1999-09-22,519.7229
1999-09-30,483.29166
