time,chlor_a
2013-07-25,0.3032958
2013-07-26,0.19822213
2013-07-27,0.27452177
2013-07-28,0.2424905
2013-07-29,0.18999039
2013-07-30,0.22533889
2013-07-31,
2013-08-01,0.2180375
2013-08-02,0.21425892
2013-08-03,
2013-08-04,0.23919912
2013-08-05,
2013-08-06,0.20171617
2013-08-07,0.23029196
2013-08-08,
2013-08-09,0.12540334
2013-08-10,
2013-08-11,0.26590768
2013-08-12,0.17408176
2013-08-13,0.26183507
2013-08-14,
2013-08-15,0.25076157
2013-08-16,
2013-08-17,0.22028805
2013-08-18,0.23728076
2013-08-19,
2013-08-20,0.23169032
2013-08-21,
2013-08-22,0.27766556
2013-08-23,0.2729578
2013-08-24,
2013-08-25,0.2916632
2013-08-26,0.20032261
2013-08-27,0.3247988
2013-08-28,0.34222093
2013-08-29,0.23229566
2013-08-30,
2013-08-31,0.1376983
2013-09-01,
2013-09-02,0.20919375
2013-09-03,0.17508411
2013-09-04,
2013-09-05,0.22600651
2013-09-06,
2013-09-07,0.2139245
2013-09-08,0.24302492
2013-09-09,
2013-09-10,
2013-09-11,0.25816306
2013-09-12,
2013-09-13,0.23169196
2013-09-14,0.27313882
2013-09-15,
2013-09-16,0.22787173
2013-09-17,
2013-09-18,0.20686924
2013-09-19,0.17594859
2013-09-20,
2013-09-21,0.2712266
2013-09-22,
2013-09-23,0.18999872
2013-09-24,0.21077724
2013-09-25,
2013-09-26,
2013-09-27,
2013-09-28,0.109094255
2013-09-29,0.17700955
2013-09-30,0.18370298
2013-10-01,
2013-10-02,0.15002815
2013-10-03,
2013-10-04,0.19840012
2013-10-05,0.16737969
2013-10-06,
2013-10-07,
2013-10-08,
2013-10-09,0.18758532
2013-10-10,0.18414971
2013-10-11,
2013-10-12,
2013-10-13,0.16827759
2013-10-14,0.14990562
2013-10-15,0.14717637
2013-10-16,0.15931152
2013-10-17,
2013-10-18,0.15949193
2013-10-19,
2013-10-20,0.1497254
2013-10-21,0.13405909
2013-10-22,
2013-10-23,0.1990098
2013-10-24,
2013-10-25,
2013-10-26,0.19363654
2013-10-27,
2013-10-28,
2013-10-29,0.15822706
2013-10-30,
2013-10-31,0.17200477
2013-11-01,0.16351655
2013-11-02,
2013-11-03,0.21252346
2013-11-04,
2013-11-05,0.19414194
2013-11-06,0.19650814
2013-11-07,
2013-11-08,0.24533193
2013-11-09,
2013-11-10,0.20701413
2013-11-11,0.18640564
2013-11-12,
2013-11-13,
2013-11-14,
2013-11-15,
2013-11-16,0.17968418
2013-11-17,0.2057945
2013-11-18,
2013-11-19,0.21590765
2013-11-20,
2013-11-21,0.21419792
2013-11-22,0.18822424
2013-11-23,
2013-11-24,0.22446665
2013-11-25,
2013-11-26,0.16830596
2013-11-27,0.22554919
2013-11-28,
2013-11-29,
2013-11-30,0.22008851
2013-12-01,0.16681294
2013-12-02,0.16230085
2013-12-03,0.17179117
2013-12-04,
2013-12-05,0.18558194
2013-12-06,
2013-12-07,0.1947811
2013-12-08,0.18650079
2013-12-09,
2013-12-10,0.13936976
2013-12-11,
2013-12-12,
2013-12-13,0.14846338
2013-12-14,
2013-12-15,0.11557047
2013-12-16,0.1277727
2013-12-17,
2013-12-18,0.13992007
2013-12-19,0.098148085
2013-12-20,
2013-12-21,0.16476287
2013-12-22,
2013-12-23,0.19120032
2013-12-24,0.17395513
2013-12-25,
2013-12-26,
2013-12-27,
2013-12-28,0.1620879
2013-12-29,0.15908535
2013-12-30,
2013-12-31,0.19697474
2014-01-01,0.18264163
2014-01-02,0.09146129
2014-01-03,0.15695958
2014-01-04,0.17810968
2014-01-05,
2014-01-06,0.17883536
2014-01-07,
2014-01-08,
2014-01-09,0.1183514
2014-01-10,
2014-01-11,0.25043467
2014-01-12,
2014-01-13,0.18978776
2014-01-14,0.21729943
2014-01-15,
2014-01-16,0.26547226
2014-01-17,
2014-01-18,0.17675306
2014-01-19,0.12076259
2014-01-20,0.17674826
2014-01-21,
2014-01-22,0.18677878
2014-01-23,
2014-01-24,0.22015592
2014-01-25,0.24693337
2014-01-26,
2014-01-27,0.29306465
2014-01-28,
2014-01-29,0.25915012
2014-01-30,0.23469254
2014-01-31,
2014-02-01,
2014-02-02,0.17820245
2014-02-03,0.15166481
2014-02-04,
2014-02-05,0.18059689
2014-02-06,
2014-02-07,0.22279698
2014-02-08,
2014-02-09,0.20863816
2014-02-10,0.21888971
2014-02-11,
2014-02-12,0.26573515
2014-02-13,
2014-02-14,0.2776612
2014-02-15,0.2646066
2014-02-16,
2014-02-17,0.3261731
2014-02-18,0.2831961
2014-02-19,0.18509865
2014-02-20,0.24780251
2014-02-21,0.24854182
2014-02-22,
2014-02-23,0.18150148
2014-02-24,
2014-02-25,0.19718973
2014-02-26,0.20779954
2014-02-27,
2014-02-28,0.2555375
2014-03-01,
2014-03-02,0.22681284
2014-03-03,0.2496933
2014-03-04,
2014-03-05,0.27152184
2014-03-06,0.2508731
2014-03-07,0.2055557
2014-03-08,0.1803163
2014-03-09,0.16796353
2014-03-10,
2014-03-11,
2014-03-12,
2014-03-13,0.15276068
2014-03-14,0.11907791
2014-03-15,
2014-03-16,
2014-03-17,
2014-03-18,0.20689762
2014-03-19,0.20590132
2014-03-20,
2014-03-21,0.15746413
2014-03-22,0.10937413
2014-03-23,0.10878506
2014-03-24,
2014-03-25,0.16624719
2014-03-26,
2014-03-27,0.15858454
2014-03-28,
2014-03-29,0.13663816
2014-03-30,0.12496858
2014-03-31,
2014-04-01,0.14032099
2014-04-02,
2014-04-03,0.13726845
2014-04-04,0.15113406
2014-04-05,
2014-04-06,
2014-04-07,0.1470397
2014-04-08,0.16423269
2014-04-09,0.1704611
2014-04-10,
2014-04-11,
2014-04-12,0.17906757
2014-04-13,
2014-04-14,0.1866721
2014-04-15,0.17393462
2014-04-16,
2014-04-17,0.16763194
2014-04-18,
2014-04-19,0.15536273
2014-04-20,0.152282
2014-04-21,
2014-04-22,
2014-04-23,
2014-04-24,
2014-04-25,0.16974454
2014-04-26,0.1396254
2014-04-27,
2014-04-28,0.1415457
2014-04-29,
2014-04-30,
2014-05-01,
2014-05-02,
2014-05-03,0.19762927
2014-05-04,
2014-05-05,0.17159566
2014-05-06,0.17074525
2014-05-07,0.19072185
2014-05-08,0.19321051
2014-05-09,0.19720878
2014-05-10,0.22627029
2014-05-11,0.18947646
2014-05-12,0.18402226
2014-05-13,0.14590144
2014-05-14,0.2032203
2014-05-15,
2014-05-16,0.17636205
2014-05-17,0.19523321
2014-05-18,
2014-05-19,0.16888082
2014-05-20,
2014-05-21,0.15922567
2014-05-22,0.16435295
2014-05-23,
2014-05-24,0.17703675
2014-05-25,
2014-05-26,0.15296233
2014-05-27,0.16829243
2014-05-28,0.1561964
2014-05-29,0.1985423
2014-05-30,0.20540439
2014-05-31,
2014-06-01,0.19876947
2014-06-02,0.19499034
2014-06-03,
2014-06-04,0.1571886
2014-06-05,
2014-06-06,0.17313704
2014-06-07,0.1587662
2014-06-08,
2014-06-09,
2014-06-10,
2014-06-11,
2014-06-12,0.1915522
2014-06-13,0.16774616
2014-06-14,0.18003245
2014-06-15,
2014-06-16,
2014-06-17,
2014-06-18,
2014-06-19,
2014-06-20,0.17339587
2014-06-21,
2014-06-22,0.17132828
2014-06-23,0.18312575
2014-06-24,0.16921127
2014-06-25,0.15317138
2014-06-26,0.16014151
2014-06-27,0.15957808
2014-06-28,0.14627928
2014-06-29,0.16616145
2014-06-30,0.19492617
2014-07-01,0.17174023
2014-07-02,
2014-07-03,0.21569292
2014-07-04,0.23482597
2014-07-05,
2014-07-06,0.20003358
2014-07-07,
2014-07-08,0.21706259
2014-07-09,0.21411183
2014-07-10,
2014-07-11,0.19094859
2014-07-12,0.17408073
2014-07-13,0.13741615
2014-07-14,
2014-07-15,0.17839213
2014-07-16,0.16811757
2014-07-17,0.19869201
2014-07-18,
2014-07-19,0.20713563
2014-07-20,0.16702437
2014-07-21,
2014-07-22,0.19421886
2014-07-23,
2014-07-24,0.17893693
2014-07-25,0.18512161
2014-07-26,
2014-07-27,0.252475
2014-07-28,0.26868755
2014-07-29,0.29163423
2014-07-30,0.3154477
2014-07-31,0.29496247
2014-08-01,0.29331803
2014-08-02,0.31703073
2014-08-03,
2014-08-04,0.35090715
2014-08-05,
2014-08-06,
2014-08-07,0.18755804
2014-08-08,
2014-08-09,0.30016938
2014-08-10,0.4527243
2014-08-11,
2014-08-12,0.6937928
2014-08-13,
2014-08-14,0.59243673
2014-08-15,
2014-08-16,
2014-08-17,
2014-08-18,0.4207817
2014-08-19,
2014-08-20,0.42961264
2014-08-21,0.41593477
2014-08-22,
2014-08-23,0.40810028
2014-08-24,
2014-08-25,0.39529648
2014-08-26,0.3369879
2014-08-27,
2014-08-28,0.28805432
2014-08-29,
2014-08-30,0.17781603
2014-08-31,
2014-09-01,0.18198426
2014-09-02,
2014-09-03,0.18018459
2014-09-04,
2014-09-05,0.23534936
2014-09-06,0.2571411
2014-09-07,
2014-09-08,0.30540988
2014-09-09,
2014-09-10,0.29731822
2014-09-11,0.25602654
2014-09-12,
2014-09-13,
2014-09-14,
2014-09-15,0.23186252
2014-09-16,0.15434101
2014-09-17,0.16667053
2014-09-18,
2014-09-19,0.15466894
2014-09-20,
2014-09-21,
2014-09-22,0.25271976
2014-09-23,
2014-09-24,
2014-09-25,
2014-09-26,0.23020042
2014-09-27,0.18257408
2014-09-28,
2014-09-29,
2014-09-30,0.19007108
2014-10-01,0.1552262
2014-10-02,0.16126266
2014-10-03,0.20843916
2014-10-04,
2014-10-05,0.2092992
2014-10-06,
2014-10-07,0.24198434
2014-10-08,0.25158262
2014-10-09,
2014-10-10,
2014-10-11,
2014-10-12,0.2589018
2014-10-13,0.22491798
2014-10-14,
2014-10-15,
2014-10-16,0.22498134
2014-10-17,0.18081415
2014-10-18,0.20394209
2014-10-19,0.22272234
2014-10-20,
2014-10-21,0.17523906
2014-10-22,
2014-10-23,0.18304215
2014-10-24,0.18233594
2014-10-25,
2014-10-26,
2014-10-27,
2014-10-28,0.16933848
2014-10-29,0.15944919
2014-10-30,
2014-10-31,
2014-11-01,0.19477348
2014-11-02,0.18883142
2014-11-03,0.19371447
2014-11-04,0.18779312
2014-11-05,
2014-11-06,0.25450525
2014-11-07,
2014-11-08,0.19941169
2014-11-09,0.19039497
2014-11-10,
2014-11-11,0.18444195
2014-11-12,
2014-11-13,0.16279466
2014-11-14,0.1769257
2014-11-15,
2014-11-16,
2014-11-17,
2014-11-18,0.1645613
2014-11-19,0.14941162
2014-11-20,0.14499666
2014-11-21,
2014-11-22,0.17032427
2014-11-23,
2014-11-24,0.16977811
2014-11-25,0.18949349
2014-11-26,
2014-11-27,0.24223548
2014-11-28,
2014-11-29,0.19444245
2014-11-30,0.18457629
2014-12-01,
2014-12-02,
2014-12-03,0.18894523
2014-12-04,0.115250565
2014-12-05,0.15486643
2014-12-06,0.17017919
2014-12-07,
2014-12-08,0.11602202
2014-12-09,
2014-12-10,0.17763622
2014-12-11,0.1476211
2014-12-12,
2014-12-13,0.14465654
2014-12-14,
2014-12-15,0.14192574
2014-12-16,0.14852336
2014-12-17,
2014-12-18,
2014-12-19,0.16834506
2014-12-20,0.11588952
2014-12-21,0.14216374
2014-12-22,0.15512702
2014-12-23,
2014-12-24,0.20141414
2014-12-25,
2014-12-26,0.18594357
2014-12-27,0.1522005
2014-12-28,
2014-12-29,0.20403448
2014-12-30,
2014-12-31,0.20432326
2015-01-01,0.19441006
2015-01-02,
2015-01-03,0.20286244
2015-01-04,
2015-01-05,
2015-01-06,0.16668643
2015-01-07,0.17062245
2015-01-08,
2015-01-09,0.19344778
2015-01-10,
2015-01-11,0.19088167
2015-01-12,0.14946027
2015-01-13,
2015-01-14,0.18684427
2015-01-15,
2015-01-16,0.17124112
2015-01-17,0.18715434
2015-01-18,
2015-01-19,0.19322509
2015-01-20,
2015-01-21,0.13478787
2015-01-22,0.16956751
2015-01-23,0.17216632
2015-01-24,
2015-01-25,0.17465901
2015-01-26,
2015-01-27,0.21636656
2015-01-28,0.24829303
2015-01-29,
2015-01-30,0.25656253
2015-01-31,
2015-02-01,0.1887472
2015-02-02,0.17802972
2015-02-03,
2015-02-04,0.19813251
2015-02-05,
2015-02-06,0.22042403
2015-02-07,0.19232753
2015-02-08,0.19488427
2015-02-09,
2015-02-10,0.22316177
2015-02-11,
2015-02-12,0.16777068
2015-02-13,0.16973111
2015-02-14,
2015-02-15,0.14976563
2015-02-16,
2015-02-17,0.21114574
2015-02-18,0.21197222
2015-02-19,
2015-02-20,
2015-02-21,0.26081225
2015-02-22,0.22135787
2015-02-23,0.19417197
2015-02-24,0.18254264
2015-02-25,
2015-02-26,0.14785232
2015-02-27,
2015-02-28,0.21474138
2015-03-01,0.22606383
2015-03-02,
2015-03-03,0.23123187
2015-03-04,
2015-03-05,0.18485437
2015-03-06,0.19132712
2015-03-07,
2015-03-08,
2015-03-09,0.17145267
2015-03-10,0.18472779
2015-03-11,0.19117226
2015-03-12,0.14977238
2015-03-13,
2015-03-14,
2015-03-15,
2015-03-16,
2015-03-17,0.19858082
2015-03-18,
2015-03-19,0.18442836
2015-03-20,
2015-03-21,0.1394822
2015-03-22,0.1344363
2015-03-23,
2015-03-24,
2015-03-25,0.17006291
2015-03-26,
2015-03-27,0.16827425
2015-03-28,0.16208483
2015-03-29,
2015-03-30,0.14209628
2015-03-31,
2015-04-01,0.12337861
2015-04-02,0.1350553
2015-04-03,
2015-04-04,0.14863536
2015-04-05,
2015-04-06,0.13567756
2015-04-07,0.13224289
2015-04-08,
2015-04-09,0.16328393
2015-04-10,
2015-04-11,
2015-04-12,0.16929965
2015-04-13,0.1640148
2015-04-14,
2015-04-15,0.13948797
2015-04-16,
2015-04-17,0.13818187
2015-04-18,0.13604255
2015-04-19,
2015-04-20,0.13798335
2015-04-21,
2015-04-22,
2015-04-23,0.15516979
2015-04-24,
2015-04-25,0.14794987
2015-04-26,
2015-04-27,0.15571241
2015-04-28,0.15922193
2015-04-29,0.15302111
2015-04-30,
2015-05-01,0.17775917
2015-05-02,
2015-05-03,0.15400617
2015-05-04,0.14975704
2015-05-05,
2015-05-06,
2015-05-07,
2015-05-08,0.13339692
2015-05-09,0.13424285
2015-05-10,
2015-05-11,0.15722843
2015-05-12,
2015-05-13,0.21040194
2015-05-14,0.17685597
2015-05-15,0.13799249
2015-05-16,
2015-05-17,0.12867099
2015-05-18,
2015-05-19,
2015-05-20,0.14521948
2015-05-21,
2015-05-22,0.19722505
2015-05-23,
2015-05-24,
2015-05-25,0.17609647
2015-05-26,
2015-05-27,
2015-05-28,0.15339628
2015-05-29,0.16992104
2015-05-30,0.15718679
2015-05-31,0.16617914
2015-06-01,
2015-06-02,
2015-06-03,
2015-06-04,0.13343275
2015-06-05,0.1412095
2015-06-06,
2015-06-07,
2015-06-08,
2015-06-09,0.14194849
2015-06-10,0.14323938
2015-06-11,
2015-06-12,0.15522353
2015-06-13,0.1616978
2015-06-14,0.20147571
2015-06-15,0.16502403
2015-06-16,0.16355589
2015-06-17,0.16554025
2015-06-18,
2015-06-19,
2015-06-20,
2015-06-21,0.15853716
2015-06-22,
2015-06-23,
2015-06-24,
2015-06-25,
2015-06-26,0.15766984
2015-06-27,
2015-06-28,0.18885146
