time,npp
2002-07-04,1078.3082
2002-07-12,1065.1525
2002-07-20,1174.3162
2002-07-28,1107.8075
2002-08-05,1152.154
2002-08-13,1081.6007
2002-08-21,1216.4626
2002-08-29,1023.7563
2002-09-06,993.3347
2002-09-14,1005.1977
2002-09-22,883.08575
2002-09-30,920.83563
2002-10-08,938.1635
2002-10-16,1064.575
2002-10-24,1082.362
2002-11-01,924.70996
2002-11-09,908.15234
2002-11-17,760.13116
2002-11-25,993.1565
2002-12-03,1078.2305
2002-12-11,1082.6676
2002-12-19,1116.6655
2002-12-27,1017.2634
2003-01-01,1114.4694
2003-01-09,1227.6467
2003-01-17,1277.7596
2003-01-25,1155.8464
2003-02-02,1227.5615
2003-02-10,1210.4021
2003-02-18,1097.7827
2003-02-26,1180.4885
2003-03-06,1150.0748
2003-03-14,1047.0587
2003-03-22,1063.6615
2003-03-30,1159.135
2003-04-07,1401.7928
2003-04-15,1323.5366
2003-04-23,1243.391
2003-05-01,1297.6082
2003-05-09,1357.1753
2003-05-17,1448.5907
2003-05-25,1371.8025
2003-06-02,1435.2427
2003-06-10,1050.4503
2003-06-18,1117.9253
2003-06-26,1012.98285
2003-07-04,1043.5426
2003-07-12,975.91113
2003-07-20,1224.5168
2003-07-28,1082.0258
2003-08-05,1234.8971
2003-08-13,1109.6284
2003-08-21,1068.3419
2003-08-29,1154.423
2003-09-06,1198.5823
2003-09-14,1051.3254
2003-09-22,1065.8232
2003-09-30,1024.7683
2003-10-08,1039.5076
2003-10-16,920.36273
2003-10-24,1025.8319
2003-11-01,1098.3259
2003-11-09,1123.1138
2003-11-17,964.64984
2003-11-25,1117.1528
2003-12-03,1033.3706
2003-12-11,1118.5947
2003-12-19,1039.9314
2003-12-27,1200.6097
2004-01-01,911.42505
2004-01-09,1220.2263
2004-01-17,983.2299
2004-01-25,1011.00714
2004-02-02,998.9798
2004-02-10,1089.0509
2004-02-18,1164.5063
2004-02-26,1189.6432
2004-03-05,1035.0869
2004-03-13,1214.74
2004-03-21,1162.8552
2004-03-29,1083.0505
2004-04-06,1213.2764
2004-04-14,1140.7333
2004-04-22,1197.6273
2004-04-30,1161.9746
2004-05-08,1148.7959
2004-05-16,1099.3463
2004-05-24,1189.4894
2004-06-01,1298.3734
2004-06-09,1087.0833
2004-06-17,1138.8948
2004-06-25,1289.0342
2004-07-03,1171.8186
2004-07-11,1044.1151
2004-07-19,1203.9915
2004-07-27,996.7538
2004-08-04,1111.6089
2004-08-12,1118.7626
2004-08-20,1128.6626
2004-08-28,1128.5101
2004-09-05,1108.1853
2004-09-13,1093.7632
2004-09-21,987.56433
2004-09-29,1126.4661
2004-10-07,939.2844
2004-10-15,1120.5637
2004-10-23,951.8993
2004-10-31,1093.185
2004-11-08,1018.36536
2004-11-16,1081.8779
2004-11-24,1080.6149
2004-12-02,965.9781
2004-12-10,992.88354
2004-12-18,1036.3893
2004-12-26,937.9294
2005-01-01,986.4107
2005-01-09,1125.0977
2005-01-17,1059.993
2005-01-25,1159.5265
2005-02-02,1142.1335
2005-02-10,1156.6329
2005-02-18,1050.3464
2005-02-26,1016.2804
2005-03-06,1025.2769
2005-03-14,976.7944
2005-03-22,842.4098
2005-03-30,939.5342
2005-04-07,1046.4974
2005-04-15,1054.69
2005-04-23,957.21704
2005-05-01,937.44165
2005-05-09,1132.1357
2005-05-17,1182.0353
2005-05-25,1136.4363
2005-06-02,1069.8262
2005-06-10,1130.4921
2005-06-18,1064.9846
2005-06-26,1143.7847
2005-07-04,1216.1412
2005-07-12,1140.3744
2005-07-20,1283.1633
2005-07-28,1206.9042
2005-08-05,1247.43
2005-08-13,1057.6787
2005-08-21,1073.9454
2005-08-29,1181.0071
2005-09-06,1043.6865
2005-09-14,1174.4398
2005-09-22,1052.544
2005-09-30,923.8076
2005-10-08,1086.5048
2005-10-16,1230.326
2005-10-24,966.12476
2005-11-01,1012.06714
2005-11-09,1152.2661
2005-11-17,1146.9077
2005-11-25,1020.51
2005-12-03,1026.7638
2005-12-11,1004.3301
2005-12-19,991.83386
2005-12-27,1018.7592
2006-01-01,1075.7981
2006-01-09,973.1085
2006-01-17,1206.6675
2006-01-25,1164.8208
2006-02-02,1230.2999
2006-02-10,1024.3385
2006-02-18,952.6387
2006-02-26,1051.4604
2006-03-06,1214.7832
2006-03-14,1298.9634
2006-03-22,1774.2731
2006-03-30,1719.5326
2006-04-07,1046.9497
2006-04-15,1102.5015
2006-04-23,982.4708
2006-05-01,985.1556
2006-05-09,1051.5005
2006-05-17,1092.5309
2006-05-25,1144.7617
2006-06-02,1082.8944
2006-06-10,1125.9141
2006-06-18,1132.8423
2006-06-26,1178.5024
2006-07-04,1110.2372
2006-07-12,1068.8553
2006-07-20,1162.4072
2006-07-28,1031.0894
2006-08-05,954.94836
2006-08-13,1072.8018
2006-08-21,1094.1421
2006-08-29,1005.7794
2006-09-06,987.28894
2006-09-14,959.7001
2006-09-22,1017.4133
2006-09-30,1079.3367
2006-10-08,1027.3667
2006-10-16,946.3782
2006-10-24,1012.6633
2006-11-01,1035.7834
2006-11-09,967.9188
2006-11-17,903.7867
2006-11-25,880.6677
2006-12-03,1037.6969
2006-12-11,937.31177
2006-12-19,843.08716
2006-12-27,891.88403
2007-01-01,1039.4667
2007-01-09,1021.35864
2007-01-17,995.0103
2007-01-25,1291.1758
2007-02-02,1296.3342
2007-02-10,1302.5013
2007-02-18,1193.477
2007-02-26,1050.4149
2007-03-06,1065.0939
2007-03-14,968.49426
2007-03-22,1163.7224
2007-03-30,1176.9219
2007-04-07,1167.422
2007-04-15,1046.434
2007-04-23,1015.85535
2007-05-01,1050.8898
2007-05-09,1130.0571
2007-05-17,997.09985
2007-05-25,1098.2651
2007-06-02,1116.0209
2007-06-10,1033.284
2007-06-18,1033.0319
2007-06-26,1179.2983
2007-07-04,1266.494
2007-07-12,1387.168
2007-07-20,1337.1777
2007-07-28,1046.6559
2007-08-05,1022.5847
2007-08-13,966.3747
2007-08-21,1067.9761
2007-08-29,1150.7023
2007-09-06,1155.8156
2007-09-14,1067.4423
2007-09-22,974.83704
2007-09-30,955.4608
2007-10-08,1171.5505
2007-10-16,1120.6985
2007-10-24,1038.7186
2007-11-01,1030.0298
2007-11-09,977.172
2007-11-17,1005.1688
2007-11-25,1013.8601
2007-12-03,1133.5132
2007-12-11,1160.6932
2007-12-19,1002.3163
2007-12-27,944.657
2008-01-01,1023.0442
2008-01-09,1092.9718
2008-01-17,1030.1968
2008-01-25,953.8828
2008-02-02,994.3403
2008-02-10,1269.8564
2008-02-18,1235.7374
2008-02-26,962.24554
2008-03-05,878.25714
2008-03-13,984.3951
2008-03-21,942.31055
2008-03-29,1011.18677
2008-04-06,967.29285
2008-04-14,1008.9971
2008-04-22,884.285
2008-04-30,1020.4972
2008-05-08,1041.7386
2008-05-16,1102.5673
2008-05-24,989.74243
2008-06-01,1072.9553
2008-06-09,1057.898
2008-06-17,990.78235
2008-06-25,1022.9714
2008-07-03,973.1595
2008-07-11,1057.7997
2008-07-19,867.292
2008-07-27,1034.8107
2008-08-04,1011.4643
2008-08-12,1034.7394
2008-08-20,1204.922
2008-08-28,973.69196
2008-09-05,1086.5815
2008-09-13,1015.3898
2008-09-21,1176.9355
2008-09-29,875.3067
2008-10-07,1074.126
2008-10-15,993.9346
2008-10-23,1024.3868
2008-10-31,980.6604
2008-11-08,1123.2427
2008-11-16,1061.0225
2008-11-24,1019.3008
2008-12-02,847.317
2008-12-10,986.3405
2008-12-18,1024.2208
2008-12-26,1024.2397
2009-01-01,1054.5099
2009-01-09,1126.3757
2009-01-17,992.5508
2009-01-25,1010.4897
2009-02-02,1114.1663
