time,chlor_a
2015-07-26,0.14146209
2015-07-27,
2015-07-28,0.2502737
2015-07-29,0.24354497
2015-07-30,
2015-07-31,0.22442475
2015-08-01,
2015-08-02,
2015-08-03,
2015-08-04,0.17641452
2015-08-05,
2015-08-06,
2015-08-07,
2015-08-08,0.19238034
2015-08-09,0.16962145
2015-08-10,
2015-08-11,0.16558886
2015-08-12,
2015-08-13,
2015-08-14,0.18638356
2015-08-15,0.16831048
2015-08-16,0.18105571
2015-08-17,0.12768613
2015-08-18,
2015-08-19,0.1865105
2015-08-20,0.15725315
2015-08-21,
2015-08-22,0.16769376
2015-08-23,
2015-08-24,0.16170621
2015-08-25,0.17218195
2015-08-26,
2015-08-27,0.18428889
2015-08-28,
2015-08-29,0.15412761
2015-08-30,0.15494941
2015-08-31,
2015-09-01,
2015-09-02,0.17467678
2015-09-03,
2015-09-04,0.15851386
2015-09-05,
2015-09-06,
2015-09-07,0.15193157
2015-09-08,
2015-09-09,
2015-09-10,0.14041372
2015-09-11,
2015-09-12,
2015-09-13,
2015-09-14,
2015-09-15,0.13046591
2015-09-16,
2015-09-17,
2015-09-18,0.15265363
2015-09-19,
2015-09-20,0.14112535
2015-09-21,0.12271516
2015-09-22,
2015-09-23,0.14163975
2015-09-24,
2015-09-25,0.15549442
2015-09-26,
2015-09-27,
2015-09-28,
2015-09-29,
2015-09-30,0.17562543
2015-10-01,0.1715564
2015-10-02,0.14670019
2015-10-03,
2015-10-04,0.1584198
2015-10-05,
2015-10-06,0.15498836
2015-10-07,0.14678842
2015-10-08,
2015-10-09,
2015-10-10,
2015-10-11,0.14522368
2015-10-12,0.1320917
2015-10-13,
2015-10-14,
2015-10-15,
2015-10-16,0.14955302
2015-10-17,0.13931082
2015-10-18,0.122286536
2015-10-19,
2015-10-20,
2015-10-21,
2015-10-22,0.12342017
2015-10-23,0.117991194
2015-10-24,
2015-10-25,0.10881372
2015-10-26,
2015-10-27,0.07455006
2015-10-28,0.07011821
2015-10-29,
2015-10-30,0.08695156
2015-10-31,
2015-11-01,0.07291222
2015-11-02,0.06837005
2015-11-03,0.070810094
2015-11-04,
2015-11-05,
2015-11-06,
2015-11-07,0.062844716
2015-11-08,0.06567258
2015-11-09,
2015-11-10,0.07293408
2015-11-11,
2015-11-12,0.076016925
2015-11-13,0.07383716
2015-11-14,0.112197444
2015-11-15,0.06655815
2015-11-16,
2015-11-17,
2015-11-18,
2015-11-19,0.06913578
2015-11-20,
2015-11-21,
2015-11-22,
2015-11-23,
2015-11-24,
2015-11-25,
2015-11-26,0.0884381
2015-11-27,
2015-11-28,0.06412166
2015-11-29,0.06429859
2015-11-30,
2015-12-01,0.06093811
2015-12-02,
2015-12-03,
2015-12-04,0.064167954
2015-12-05,
2015-12-06,0.06114521
2015-12-07,0.068564884
2015-12-08,
2015-12-09,0.0630473
2015-12-10,0.07127569
2015-12-11,
2015-12-12,0.07499345
2015-12-13,
2015-12-14,0.057428986
2015-12-15,
2015-12-16,
2015-12-17,
2015-12-18,
2015-12-19,
2015-12-20,0.07137081
2015-12-21,
2015-12-22,
2015-12-23,
2015-12-24,
2015-12-25,0.12723795
2015-12-26,0.14243115
2015-12-27,
2015-12-28,
2015-12-29,
2015-12-30,0.116051026
2015-12-31,0.119789585
2016-01-01,
2016-01-02,
2016-01-03,
2016-01-04,
2016-01-05,
2016-01-06,
2016-01-07,
2016-01-08,
2016-01-09,
2016-01-10,0.12591976
2016-01-11,0.11541336
2016-01-12,
2016-01-13,0.06701065
2016-01-14,
2016-01-15,
2016-01-16,
2016-01-17,
2016-01-18,
2016-01-19,
2016-01-20,
2016-01-21,
2016-01-22,
2016-01-23,
2016-01-24,
2016-01-25,
2016-01-26,
2016-01-27,0.059482053
2016-01-28,
2016-01-29,
2016-01-30,
2016-01-31,0.05422041
2016-02-01,0.06398637
2016-02-02,
2016-02-03,
2016-02-04,
2016-02-05,0.0682481
2016-02-06,
2016-02-07,
2016-02-08,
2016-02-09,
2016-02-10,
2016-02-11,
2016-02-12,
2016-02-13,
2016-02-14,0.1372952
2016-02-15,
2016-02-16,
2016-02-17,0.12749231
2016-02-18,
2016-02-19,
2016-02-20,
2016-02-21,
2016-02-22,
2016-02-23,
2016-02-24,
2016-02-25,
2016-02-26,
2016-02-27,
2016-02-28,
2016-02-29,
2016-03-01,
2016-03-02,
2016-03-03,0.13614418
2016-03-04,0.113936305
2016-03-05,
2016-03-06,
2016-03-07,
2016-03-08,
2016-03-09,0.1536241
2016-03-10,
2016-03-11,
2016-03-12,0.13660756
2016-03-13,
2016-03-14,0.18468364
2016-03-15,0.16422778
2016-03-16,
2016-03-17,0.16079926
2016-03-18,
2016-03-19,0.14027284
2016-03-20,
2016-03-21,
2016-03-22,0.22739613
2016-03-23,
2016-03-24,0.20143867
2016-03-25,0.2399552
2016-03-26,
2016-03-27,
2016-03-28,0.17295527
2016-03-29,
2016-03-30,0.15598373
2016-03-31,0.15260482
2016-04-01,
2016-04-02,0.13432004
2016-04-03,
2016-04-04,0.1689899
2016-04-05,0.16960277
2016-04-06,
2016-04-07,
2016-04-08,
2016-04-09,
2016-04-10,0.17064093
2016-04-11,
2016-04-12,0.1471751
2016-04-13,0.13146079
2016-04-14,
2016-04-15,0.12197528
2016-04-16,0.11536953
2016-04-17,
2016-04-18,0.13299434
2016-04-19,
2016-04-20,0.13336678
2016-04-21,0.14270204
2016-04-22,
2016-04-23,0.12921928
2016-04-24,
2016-04-25,0.13532789
2016-04-26,0.13611221
2016-04-27,
2016-04-28,
2016-04-29,0.14490664
2016-04-30,
2016-05-01,0.17887951
2016-05-02,0.19055387
2016-05-03,
2016-05-04,
2016-05-05,
2016-05-06,0.1682514
2016-05-07,0.16698359
2016-05-08,
2016-05-09,0.16604759
2016-05-10,
2016-05-11,0.1959202
2016-05-12,0.17188887
2016-05-13,0.16228333
2016-05-14,0.2339665
2016-05-15,0.2026642
2016-05-16,
2016-05-17,0.18191735
2016-05-18,0.18149604
2016-05-19,
2016-05-20,0.2186443
2016-05-21,
2016-05-22,0.26196936
2016-05-23,0.26350537
2016-05-24,
2016-05-25,0.27472228
2016-05-26,
2016-05-27,0.16613904
2016-05-28,0.16592805
2016-05-29,0.18555222
2016-05-30,0.24030086
2016-05-31,0.23916075
2016-06-01,
2016-06-02,0.19844814
2016-06-03,0.17613617
2016-06-04,0.22036022
2016-06-05,0.22735268
2016-06-06,
2016-06-07,0.22241761
2016-06-08,0.23744626
2016-06-09,
2016-06-10,0.23533283
2016-06-11,
2016-06-12,0.20235598
2016-06-13,0.19688687
2016-06-14,0.23250514
2016-06-15,0.23383707
2016-06-16,0.2680692
2016-06-17,
2016-06-18,0.25105193
2016-06-19,0.23710717
2016-06-20,
2016-06-21,0.24848562
2016-06-22,
2016-06-23,0.25472566
2016-06-24,0.26424158
2016-06-25,
2016-06-26,0.32507876
2016-06-27,
2016-06-28,0.28588837
2016-06-29,0.28065988
2016-06-30,0.29643923
2016-07-01,0.3083795
2016-07-02,0.30238205
2016-07-03,
2016-07-04,0.30335313
2016-07-05,0.30514428
2016-07-06,0.37294856
2016-07-07,0.41186646
2016-07-08,
2016-07-09,0.34581742
2016-07-10,0.3348011
2016-07-11,
2016-07-12,0.3780074
2016-07-13,
2016-07-14,0.29846242
2016-07-15,0.28663114
2016-07-16,0.257822
2016-07-17,0.32000762
2016-07-18,0.29874936
2016-07-19,
2016-07-20,0.2902478
2016-07-21,0.29766795
2016-07-22,
2016-07-23,0.30906948
2016-07-24,
2016-07-25,0.2158249
2016-07-26,0.23022096
2016-07-27,
2016-07-28,0.28481704
2016-07-29,
2016-07-30,0.25225273
2016-07-31,0.23295015
2016-08-01,
2016-08-02,
2016-08-03,0.26997963
2016-08-04,
2016-08-05,0.24784082
2016-08-06,0.24744552
2016-08-07,
2016-08-08,0.25547373
2016-08-09,
2016-08-10,0.2445645
2016-08-11,0.22326936
2016-08-12,
2016-08-13,0.26554745
2016-08-14,
2016-08-15,0.19985549
2016-08-16,0.17672436
2016-08-17,
2016-08-18,
2016-08-19,0.16939905
2016-08-20,
2016-08-21,0.21608754
2016-08-22,0.2378184
2016-08-23,
2016-08-24,0.28495085
2016-08-25,
2016-08-26,0.2561026
2016-08-27,0.25098613
2016-08-28,
2016-08-29,0.25393432
2016-08-30,
2016-08-31,0.20289816
2016-09-01,0.1964578
2016-09-02,
2016-09-03,
2016-09-04,0.29379362
2016-09-05,
2016-09-06,0.29306275
2016-09-07,0.28782135
2016-09-08,
2016-09-09,0.2987445
2016-09-10,
2016-09-11,0.25148454
2016-09-12,0.27084002
2016-09-13,
2016-09-14,
2016-09-15,
2016-09-16,0.20479482
2016-09-17,0.20061788
2016-09-18,
2016-09-19,
2016-09-20,0.22401951
2016-09-21,
2016-09-22,0.15333715
2016-09-23,0.15431347
2016-09-24,
2016-09-25,0.16674955
2016-09-26,
2016-09-27,0.16025902
2016-09-28,0.15963233
2016-09-29,
2016-09-30,
2016-10-01,
2016-10-02,0.18475527
2016-10-03,0.18424328
2016-10-04,
2016-10-05,
2016-10-06,0.16760655
2016-10-07,
2016-10-08,0.17483547
2016-10-09,0.17819871
2016-10-10,
2016-10-11,0.17135872
2016-10-12,
2016-10-13,0.120426945
2016-10-14,0.116948836
2016-10-15,
2016-10-16,
2016-10-17,
2016-10-18,0.16041605
2016-10-19,0.1514969
2016-10-20,0.17556383
2016-10-21,
2016-10-22,0.17426425
2016-10-23,
2016-10-24,0.17645413
2016-10-25,0.1660089
2016-10-26,
2016-10-27,0.19320713
2016-10-28,
2016-10-29,0.17098613
2016-10-30,0.18066934
2016-10-31,
2016-11-01,
2016-11-02,
2016-11-03,0.17842986
2016-11-04,0.18663102
2016-11-05,0.19329213
2016-11-06,
2016-11-07,0.19406451
2016-11-08,
2016-11-09,0.15783994
2016-11-10,0.16313273
2016-11-11,
2016-11-12,0.20396519
2016-11-13,
2016-11-14,0.1890793
2016-11-15,0.17642854
2016-11-16,
2016-11-17,0.17813554
2016-11-18,
2016-11-19,0.13166514
2016-11-20,0.13638547
2016-11-21,0.13169083
2016-11-22,
2016-11-23,
2016-11-24,
2016-11-25,0.14793779
2016-11-26,0.1641894
2016-11-27,
2016-11-28,0.19312006
2016-11-29,
2016-11-30,
2016-12-01,0.13635768
2016-12-02,
2016-12-03,0.15684842
2016-12-04,
2016-12-05,0.14105004
2016-12-06,0.16651668
2016-12-07,0.18425289
2016-12-08,
2016-12-09,
2016-12-10,
2016-12-11,0.15952334
2016-12-12,0.16318808
2016-12-13,
2016-12-14,
2016-12-15,
2016-12-16,0.21316142
2016-12-17,0.1851029
2016-12-18,
2016-12-19,0.21596669
2016-12-20,
2016-12-21,0.18061303
2016-12-22,0.1804611
2016-12-23,0.20080654
2016-12-24,
2016-12-25,0.19792686
2016-12-26,
2016-12-27,0.16841888
2016-12-28,0.17263478
2016-12-29,
2016-12-30,0.22088026
2016-12-31,
2017-01-01,0.19128864
2017-01-02,0.20198928
2017-01-03,
2017-01-04,0.25046226
2017-01-05,
2017-01-06,0.19896312
2017-01-07,0.2044405
2017-01-08,
2017-01-09,
2017-01-10,0.20690362
2017-01-11,
2017-01-12,0.18951313
2017-01-13,0.19285072
2017-01-14,
2017-01-15,0.22460619
2017-01-16,
2017-01-17,0.21129967
2017-01-18,0.16069923
2017-01-19,
2017-01-20,0.17590718
2017-01-21,
2017-01-22,
2017-01-23,0.15925525
2017-01-24,
2017-01-25,
2017-01-26,0.14806604
2017-01-27,
2017-01-28,0.14856853
2017-01-29,0.15542091
2017-01-30,
2017-01-31,0.20997855
2017-02-01,
2017-02-02,0.17147845
2017-02-03,0.18184659
2017-02-04,
2017-02-05,0.23227796
2017-02-06,
2017-02-07,0.1806747
2017-02-08,0.19550753
2017-02-09,0.17683057
2017-02-10,0.18100165
2017-02-11,0.15503843
2017-02-12,
2017-02-13,0.14912044
2017-02-14,0.13532928
2017-02-15,
2017-02-16,0.13793519
2017-02-17,
2017-02-18,0.13534777
2017-02-19,0.14233382
2017-02-20,
2017-02-21,0.19894122
2017-02-22,
2017-02-23,0.1808439
2017-02-24,0.18187587
2017-02-25,
2017-02-26,
2017-02-27,0.17870119
2017-02-28,
2017-03-01,0.1460039
2017-03-02,0.13454254
2017-03-03,
2017-03-04,0.16998105
2017-03-05,
2017-03-06,0.1588585
2017-03-07,0.17565945
2017-03-08,
2017-03-09,0.19065954
2017-03-10,
2017-03-11,0.14958368
2017-03-12,0.15610395
2017-03-13,
2017-03-14,
2017-03-15,0.12835895
2017-03-16,
2017-03-17,0.15609227
2017-03-18,0.11874882
2017-03-19,
2017-03-20,0.17705202
2017-03-21,
2017-03-22,0.15260386
2017-03-23,0.15618725
2017-03-24,
2017-03-25,0.16184631
2017-03-26,
2017-03-27,0.16163689
2017-03-28,0.16418947
2017-03-29,
2017-03-30,
2017-03-31,0.20364144
2017-04-01,
2017-04-02,0.19054951
2017-04-03,0.19743538
2017-04-04,
2017-04-05,0.24155058
2017-04-06,
2017-04-07,0.23670928
2017-04-08,0.2404839
2017-04-09,
2017-04-10,0.25116697
2017-04-11,
2017-04-12,0.17929985
2017-04-13,0.14269783
2017-04-14,0.15274315
2017-04-15,0.1382457
2017-04-16,0.14708471
2017-04-17,
2017-04-18,0.16043296
2017-04-19,0.14728238
2017-04-20,
2017-04-21,0.15735322
2017-04-22,
2017-04-23,0.13918845
2017-04-24,0.12873463
2017-04-25,
2017-04-26,0.18938349
2017-04-27,
2017-04-28,
2017-04-29,0.16417092
2017-04-30,
2017-05-01,0.17646508
2017-05-02,0.17035154
2017-05-03,
2017-05-04,0.1609066
2017-05-05,
2017-05-06,0.16060215
2017-05-07,0.16423039
2017-05-08,
2017-05-09,0.18390672
2017-05-10,0.17384675
2017-05-11,
2017-05-12,
2017-05-13,
2017-05-14,0.16167477
2017-05-15,0.15334918
2017-05-16,0.17249782
2017-05-17,0.1746918
2017-05-18,0.17738496
2017-05-19,
2017-05-20,0.17713282
2017-05-21,
2017-05-22,
2017-05-23,0.18200982
2017-05-24,
2017-05-25,0.15046656
2017-05-26,0.1704228
2017-05-27,
2017-05-28,0.2070268
2017-05-29,
2017-05-30,0.1826453
2017-05-31,0.21197751
2017-06-01,0.2226114
2017-06-02,
2017-06-03,
2017-06-04,
2017-06-05,0.18360154
2017-06-06,0.17875344
2017-06-07,
2017-06-08,0.21715902
2017-06-09,
2017-06-10,0.17428716
2017-06-11,0.15513772
2017-06-12,0.19369283
2017-06-13,0.17400269
2017-06-14,
2017-06-15,0.14083816
2017-06-16,0.14825624
2017-06-17,0.14559144
2017-06-18,0.15044564
2017-06-19,0.14084439
2017-06-20,
2017-06-21,0.14176957
2017-06-22,0.14916548
2017-06-23,0.18247603
2017-06-24,
2017-06-25,
2017-06-26,0.17339173
2017-06-27,0.17367703
2017-06-28,
2017-06-29,0.17369132
2017-06-30,
2017-07-01,
2017-07-02,0.16824944
2017-07-03,0.1859264
2017-07-04,0.21455297
2017-07-05,0.14176266
2017-07-06,
2017-07-07,0.18419829
2017-07-08,0.2088773
2017-07-09,0.20039867
2017-07-10,0.19145994
2017-07-11,
2017-07-12,0.14080702
2017-07-13,0.18723832
2017-07-14,
2017-07-15,0.22076295
2017-07-16,
2017-07-17,0.22145973
2017-07-18,0.23733187
2017-07-19,
2017-07-20,0.2387839
2017-07-21,
2017-07-22,
2017-07-23,0.21268703
2017-07-24,0.22813064
2017-07-25,
2017-07-26,0.31364295
2017-07-27,
2017-07-28,0.2837405
2017-07-29,0.3059225
2017-07-30,
2017-07-31,0.26384437
2017-08-01,
2017-08-02,0.24226624
2017-08-03,0.2616727
2017-08-04,
2017-08-05,
2017-08-06,0.30378062
2017-08-07,
2017-08-08,0.21711554
2017-08-09,0.21874496
2017-08-10,
2017-08-11,0.20688534
2017-08-12,
2017-08-13,0.2345061
2017-08-14,0.24456479
2017-08-15,
2017-08-16,0.27521378
2017-08-17,
2017-08-18,0.23737729
2017-08-19,0.18519376
2017-08-20,
2017-08-21,
2017-08-22,0.20858152
2017-08-23,
2017-08-24,0.16577646
2017-08-25,0.14997604
2017-08-26,
2017-08-27,0.16220604
2017-08-28,
2017-08-29,0.15859015
2017-08-30,
2017-08-31,
2017-09-01,
2017-09-02,
2017-09-03,
2017-09-04,0.19599068
2017-09-05,
2017-09-06,
2017-09-07,0.2067833
2017-09-08,
2017-09-09,0.19901572
2017-09-10,0.17617136
2017-09-11,
2017-09-12,0.22097076
2017-09-13,
2017-09-14,0.1983873
2017-09-15,0.19985598
2017-09-16,
2017-09-17,
2017-09-18,
2017-09-19,0.16130659
2017-09-20,0.18485011
2017-09-21,
2017-09-22,
2017-09-23,0.1598588
2017-09-24,
2017-09-25,0.1531315
2017-09-26,0.15334186
2017-09-27,
2017-09-28,0.18135397
2017-09-29,
2017-09-30,0.16156109
2017-10-01,0.15791792
2017-10-02,
2017-10-03,0.2071027
2017-10-04,
2017-10-05,0.15745807
2017-10-06,0.16465184
2017-10-07,
2017-10-08,
2017-10-09,0.21783143
2017-10-10,
2017-10-11,0.20116685
2017-10-12,0.2113832
2017-10-13,
2017-10-14,
2017-10-15,
2017-10-16,0.19958138
2017-10-17,0.22120048
2017-10-18,
2017-10-19,
2017-10-20,
2017-10-21,0.15507905
2017-10-22,0.14402542
2017-10-23,0.1269186
2017-10-24,
2017-10-25,0.148974
2017-10-26,
2017-10-27,0.16144036
2017-10-28,0.14867766
2017-10-29,
2017-10-30,0.19791456
2017-10-31,
2017-11-01,0.1741785
2017-11-02,0.18920244
2017-11-03,
2017-11-04,
2017-11-05,
2017-11-06,0.20743042
2017-11-07,0.19380255
2017-11-08,0.18567105
2017-11-09,
2017-11-10,
2017-11-11,
2017-11-12,0.17013502
2017-11-13,
2017-11-14,
2017-11-15,0.24016196
2017-11-16,
2017-11-17,0.1743109
2017-11-18,0.16156057
2017-11-19,
2017-11-20,
2017-11-21,
2017-11-22,0.19552104
2017-11-23,0.19648075
2017-11-24,0.2198232
2017-11-25,
2017-11-26,0.23723046
2017-11-27,
2017-11-28,0.20526563
2017-11-29,0.20167053
2017-11-30,
2017-12-01,0.18489926
2017-12-02,
2017-12-03,0.16649085
2017-12-04,0.19550183
2017-12-05,
2017-12-06,0.26508978
2017-12-07,
2017-12-08,0.1809237
2017-12-09,0.18507189
2017-12-10,0.18958732
2017-12-11,
2017-12-12,0.1858054
2017-12-13,
2017-12-14,0.18084508
2017-12-15,0.18643495
2017-12-16,
2017-12-17,0.22338986
2017-12-18,
2017-12-19,
2017-12-20,0.18564872
2017-12-21,
2017-12-22,0.19568305
2017-12-23,
2017-12-24,0.15560903
2017-12-25,0.14722025
2017-12-26,0.15687603
2017-12-27,
2017-12-28,0.17409094
2017-12-29,
2017-12-30,0.1740157
2017-12-31,0.17642754
2018-01-01,
2018-01-02,0.1794121
2018-01-03,
2018-01-04,0.18011087
2018-01-05,0.2029511
2018-01-06,
2018-01-07,0.24404375
2018-01-08,
2018-01-09,0.21592094
2018-01-10,0.18111101
2018-01-11,0.17848583
2018-01-12,
2018-01-13,0.20772888
2018-01-14,
2018-01-15,0.17046176
2018-01-16,0.16301154
2018-01-17,
2018-01-18,0.17798406
2018-01-19,
2018-01-20,0.16840893
2018-01-21,0.18076496
2018-01-22,
2018-01-23,0.23051052
2018-01-24,
2018-01-25,0.20324863
2018-01-26,0.18502241
2018-01-27,
2018-01-28,
2018-01-29,0.18505695
2018-01-30,
2018-01-31,0.16896427
2018-02-01,0.17745963
2018-02-02,
2018-02-03,0.15065981
2018-02-04,
2018-02-05,0.13585527
2018-02-06,0.14718556
2018-02-07,
2018-02-08,
2018-02-09,
2018-02-10,0.14344753
2018-02-11,0.1361701
2018-02-12,
2018-02-13,
2018-02-14,0.22341773
2018-02-15,
2018-02-16,
2018-02-17,0.21146029
2018-02-18,
2018-02-19,0.23295256
2018-02-20,
2018-02-21,0.15698496
2018-02-22,0.19080287
2018-02-23,
2018-02-24,
2018-02-25,
2018-02-26,0.19183792
2018-02-27,0.19840045
2018-02-28,
2018-03-01,
2018-03-02,
2018-03-03,
2018-03-04,0.16903614
2018-03-05,0.1944441
2018-03-06,
2018-03-07,0.24697523
2018-03-08,
2018-03-09,0.15416092
2018-03-10,0.14310268
2018-03-11,
2018-03-12,
2018-03-13,
2018-03-14,0.13440174
2018-03-15,0.13791385
2018-03-16,
2018-03-17,
2018-03-18,0.19445091
2018-03-19,
2018-03-20,0.17545366
2018-03-21,0.18020664
2018-03-22,
2018-03-23,0.20611219
2018-03-24,
2018-03-25,0.17184187
2018-03-26,0.18747286
2018-03-27,
2018-03-28,0.21989457
2018-03-29,
2018-03-30,0.15995243
2018-03-31,0.16542459
2018-04-01,
2018-04-02,
2018-04-03,0.21419969
2018-04-04,
2018-04-05,0.17103903
2018-04-06,0.16888078
2018-04-07,
2018-04-08,0.17049354
2018-04-09,
2018-04-10,0.15888038
2018-04-11,0.15382268
2018-04-12,
2018-04-13,0.17346407
2018-04-14,
2018-04-15,0.16630751
2018-04-16,0.17341623
2018-04-17,
2018-04-18,
2018-04-19,0.18883033
2018-04-20,
2018-04-21,0.16831484
2018-04-22,0.14271931
2018-04-23,
2018-04-24,0.18689266
2018-04-25,
2018-04-26,0.1752787
2018-04-27,0.16122109
2018-04-28,
2018-04-29,0.1698264
2018-04-30,
2018-05-01,0.15749928
2018-05-02,0.14726587
2018-05-03,0.1607795
2018-05-04,0.16976671
2018-05-05,0.15449971
2018-05-06,
2018-05-07,0.13975304
2018-05-08,0.14766568
2018-05-09,
2018-05-10,0.16159186
2018-05-11,
2018-05-12,0.15272708
2018-05-13,0.16399539
2018-05-14,
2018-05-15,0.17505403
2018-05-16,
2018-05-17,0.14551745
2018-05-18,0.15449086
2018-05-19,0.13607442
2018-05-20,0.17832543
2018-05-21,0.17977557
2018-05-22,
2018-05-23,0.19067271
2018-05-24,0.19476531
2018-05-25,
2018-05-26,0.21179983
2018-05-27,
2018-05-28,0.15413366
2018-05-29,0.14836161
2018-05-30,
2018-05-31,0.17237787
2018-06-01,
2018-06-02,0.18166338
2018-06-03,0.18255435
2018-06-04,0.19602212
2018-06-05,0.19823447
2018-06-06,0.12444809
2018-06-07,
2018-06-08,0.15706803
2018-06-09,0.17694625
2018-06-10,
2018-06-11,0.18329775
2018-06-12,
2018-06-13,0.1540808
2018-06-14,0.15127999
2018-06-15,
2018-06-16,
2018-06-17,
2018-06-18,0.1277756
2018-06-19,0.1285334
2018-06-20,0.14864473
2018-06-21,0.17083003
2018-06-22,0.16534415
2018-06-23,
2018-06-24,0.14602844
2018-06-25,0.14325775
2018-06-26,0.16876853
2018-06-27,0.13888064
2018-06-28,
2018-06-29,0.16149221
2018-06-30,0.15118496
2018-07-01,
2018-07-02,0.16862355
2018-07-03,
2018-07-04,0.15581976
2018-07-05,0.1490213
2018-07-06,0.1601127
2018-07-07,0.1660325
2018-07-08,0.16923259
2018-07-09,
2018-07-10,0.15626103
2018-07-11,0.15431458
2018-07-12,
2018-07-13,0.17843497
2018-07-14,
2018-07-15,0.20622216
2018-07-16,0.17793989
2018-07-17,
2018-07-18,0.18575181
2018-07-19,
2018-07-20,0.12234948
2018-07-21,0.17442578
2018-07-22,
2018-07-23,0.18397447
2018-07-24,0.1775743
2018-07-25,
2018-07-26,0.17973128
2018-07-27,0.185583
2018-07-28,
2018-07-29,0.18053508
2018-07-30,
2018-07-31,0.23514016
2018-08-01,0.15024546
2018-08-02,
2018-08-03,0.15987827
2018-08-04,
2018-08-05,0.15210818
2018-08-06,0.20880914
2018-08-07,
2018-08-08,0.23045066
2018-08-09,0.18677491
2018-08-10,
2018-08-11,0.17810276
2018-08-12,0.1738963
2018-08-13,
2018-08-14,
2018-08-15,
2018-08-16,0.18848304
2018-08-17,0.20666155
2018-08-18,
2018-08-19,0.20153601
2018-08-20,
2018-08-21,0.16312268
2018-08-22,0.1471552
2018-08-23,
2018-08-24,
2018-08-25,0.1651065
2018-08-26,
2018-08-27,0.15917125
2018-08-28,0.16694203
2018-08-29,
2018-08-30,0.17659543
2018-08-31,
2018-09-01,0.164272
2018-09-02,0.1659885
2018-09-03,
2018-09-04,0.15665263
2018-09-05,
2018-09-06,0.13145456
2018-09-07,0.121672064
2018-09-08,
2018-09-09,
2018-09-10,
2018-09-11,
2018-09-12,0.1461247
2018-09-13,0.14009693
2018-09-14,
2018-09-15,0.19951397
2018-09-16,
2018-09-17,0.16884835
2018-09-18,0.18876195
2018-09-19,
2018-09-20,
2018-09-21,
2018-09-22,0.18466173
2018-09-23,0.1881675
2018-09-24,0.21079336
2018-09-25,
2018-09-26,0.19476484
2018-09-27,
2018-09-28,0.16390777
2018-09-29,0.13032
2018-09-30,
2018-10-01,0.14897928
2018-10-02,
2018-10-03,0.14860447
2018-10-04,0.1252129
2018-10-05,
2018-10-06,
2018-10-07,
2018-10-08,0.11929077
2018-10-09,0.1279111
2018-10-10,0.13484646
2018-10-11,
2018-10-12,
2018-10-13,
2018-10-14,0.13234365
2018-10-15,0.1432757
2018-10-16,
2018-10-17,0.17919657
2018-10-18,
2018-10-19,0.15810566
2018-10-20,0.16379486
2018-10-21,
2018-10-22,
2018-10-23,
2018-10-24,0.14391041
2018-10-25,0.15261701
2018-10-26,
2018-10-27,
2018-10-28,0.16869244
2018-10-29,
2018-10-30,0.1609284
2018-10-31,0.18159641
2018-11-01,
2018-11-02,
2018-11-03,
2018-11-04,0.11593504
2018-11-05,0.12039035
2018-11-06,
2018-11-07,
2018-11-08,
2018-11-09,0.1477785
2018-11-10,0.16076466
2018-11-11,0.19746539
2018-11-12,
2018-11-13,
2018-11-14,
2018-11-15,0.15300195
2018-11-16,0.13723148
2018-11-17,
2018-11-18,0.13472098
2018-11-19,
2018-11-20,0.14259686
2018-11-21,0.14079127
2018-11-22,
2018-11-23,
2018-11-24,
2018-11-25,0.15118963
2018-11-26,0.15586747
2018-11-27,0.17978956
2018-11-28,
2018-11-29,
2018-11-30,
2018-12-01,0.14382501
2018-12-02,0.15912724
2018-12-03,
2018-12-04,0.15317214
2018-12-05,
2018-12-06,0.12325513
2018-12-07,0.14616583
2018-12-08,
2018-12-09,
2018-12-10,
2018-12-11,0.1606739
2018-12-12,0.17393716
2018-12-13,0.15769416
2018-12-14,
2018-12-15,0.16864476
2018-12-16,
2018-12-17,0.16466644
2018-12-18,0.14640108
2018-12-19,
2018-12-20,0.2050817
2018-12-21,
2018-12-22,0.15236609
2018-12-23,0.17648983
2018-12-24,
2018-12-25,0.17165332
2018-12-26,
2018-12-27,0.16741158
2018-12-28,0.1541031
2018-12-29,0.14412627
2018-12-30,
2018-12-31,0.17435603
2019-01-01,
2019-01-02,0.14786752
2019-01-03,0.15345825
2019-01-04,
2019-01-05,
2019-01-06,
2019-01-07,0.1487628
2019-01-08,0.149795
2019-01-09,
2019-01-10,0.16031955
2019-01-11,
2019-01-12,0.13145588
2019-01-13,0.16613902
2019-01-14,0.1589382
2019-01-15,
2019-01-16,0.17922658
2019-01-17,
2019-01-18,0.18704773
2019-01-19,0.18939157
2019-01-20,
2019-01-21,0.20741531
2019-01-22,
2019-01-23,0.17264158
2019-01-24,0.19083486
2019-01-25,
2019-01-26,0.17096812
2019-01-27,
2019-01-28,0.12469414
2019-01-29,0.14490034
2019-01-30,0.16706438
2019-01-31,
2019-02-01,0.16525973
2019-02-02,
2019-02-03,0.14528891
2019-02-04,0.13542867
2019-02-05,
2019-02-06,0.18223083
2019-02-07,
2019-02-08,0.15164937
2019-02-09,0.17363198
2019-02-10,
2019-02-11,0.18685454
2019-02-12,
2019-02-13,0.1399151
2019-02-14,0.12908325
2019-02-15,
2019-02-16,
2019-02-17,0.16054717
2019-02-18,
2019-02-19,0.15015307
2019-02-20,
2019-02-21,
2019-02-22,0.17529342
2019-02-23,
2019-02-24,
