time,npp
2002-07-04,823.14264
2002-07-12,986.03766
2002-07-20,983.25824
2002-07-28,876.5823
2002-08-05,854.1409
2002-08-13,924.69446
2002-08-21,883.36487
2002-08-29,955.448
2002-09-06,796.928
2002-09-14,919.62177
2002-09-22,986.0456
2002-09-30,935.2974
2002-10-08,806.7427
2002-10-16,845.17975
2002-10-24,900.32806
2002-11-01,921.6723
2002-11-09,807.532
2002-11-17,720.6067
2002-11-25,707.3902
2002-12-03,827.82086
2002-12-11,796.7851
2002-12-19,855.774
2002-12-27,831.5287
2003-01-01,793.1909
2003-01-09,800.7024
2003-01-17,890.52435
2003-01-25,913.98755
2003-02-02,801.2773
2003-02-10,872.0845
2003-02-18,881.74384
2003-02-26,834.57465
2003-03-06,895.5683
2003-03-14,938.62555
2003-03-22,836.50415
2003-03-30,897.5546
2003-04-07,858.70056
2003-04-15,920.3888
2003-04-23,854.9555
2003-05-01,857.1187
2003-05-09,951.97894
2003-05-17,895.4614
2003-05-25,769.4358
2003-06-02,880.5049
2003-06-10,941.7376
2003-06-18,844.6323
2003-06-26,847.20087
2003-07-04,828.9427
2003-07-12,754.2669
2003-07-20,831.94525
2003-07-28,854.5101
2003-08-05,925.4552
2003-08-13,970.7512
2003-08-21,860.348
2003-08-29,970.29156
2003-09-06,1011.926
2003-09-14,984.41656
2003-09-22,852.7174
2003-09-30,958.0964
2003-10-08,857.67566
2003-10-16,912.4265
2003-10-24,989.6901
2003-11-01,909.5554
2003-11-09,944.894
2003-11-17,871.9436
2003-11-25,883.1736
2003-12-03,951.1469
2003-12-11,889.12103
2003-12-19,856.9804
2003-12-27,903.092
2004-01-01,886.49677
2004-01-09,825.51855
2004-01-17,776.194
2004-01-25,894.1639
2004-02-02,904.0969
2004-02-10,803.5873
2004-02-18,782.6593
2004-02-26,742.37555
2004-03-05,790.9973
2004-03-13,730.8777
2004-03-21,699.1865
2004-03-29,872.76685
2004-04-06,819.86206
2004-04-14,855.29315
2004-04-22,885.9952
2004-04-30,836.4127
2004-05-08,825.44244
2004-05-16,750.7235
2004-05-24,923.13586
2004-06-01,895.6255
2004-06-09,766.22876
2004-06-17,803.3093
2004-06-25,855.92847
2004-07-03,864.61237
2004-07-11,863.0407
2004-07-19,861.1533
2004-07-27,885.55914
2004-08-04,899.95483
2004-08-12,932.86676
2004-08-20,953.9104
2004-08-28,949.62555
2004-09-05,951.18445
2004-09-13,957.41534
2004-09-21,1025.547
2004-09-29,938.57495
2004-10-07,940.0565
2004-10-15,894.3083
2004-10-23,833.61346
2004-10-31,769.0927
2004-11-08,784.2441
2004-11-16,778.7317
2004-11-24,702.9976
2004-12-02,728.0035
2004-12-10,808.4192
2004-12-18,780.2184
2004-12-26,813.82416
2005-01-01,835.1954
2005-01-09,853.9865
2005-01-17,906.1286
2005-01-25,937.1772
2005-02-02,811.8961
2005-02-10,877.25854
2005-02-18,891.73145
2005-02-26,973.51044
2005-03-06,974.29047
2005-03-14,870.2957
2005-03-22,877.5271
2005-03-30,895.1114
2005-04-07,780.88776
2005-04-15,795.713
2005-04-23,752.2648
2005-05-01,745.4303
2005-05-09,720.3065
2005-05-17,787.7421
2005-05-25,858.13837
2005-06-02,868.7626
2005-06-10,782.6045
2005-06-18,812.3221
2005-06-26,757.082
2005-07-04,770.10925
2005-07-12,828.19226
2005-07-20,868.5396
2005-07-28,828.9396
2005-08-05,982.50226
2005-08-13,957.4351
2005-08-21,1029.4266
2005-08-29,967.0727
2005-09-06,1012.5855
2005-09-14,982.50433
2005-09-22,916.83984
2005-09-30,885.58984
2005-10-08,882.5226
2005-10-16,1037.4263
2005-10-24,951.90094
2005-11-01,807.73645
2005-11-09,806.72064
2005-11-17,882.0569
2005-11-25,869.8784
2005-12-03,893.36584
2005-12-11,1002.3189
2005-12-19,879.44995
2005-12-27,823.811
2006-01-01,743.89606
2006-01-09,851.16614
2006-01-17,844.5838
2006-01-25,752.4059
2006-02-02,742.2402
2006-02-10,869.2322
2006-02-18,882.79114
2006-02-26,828.3768
2006-03-06,770.56415
2006-03-14,983.0251
2006-03-22,1080.7476
2006-03-30,937.4044
2006-04-07,927.3362
2006-04-15,850.9218
2006-04-23,907.39764
2006-05-01,880.389
2006-05-09,847.1164
2006-05-17,868.4241
2006-05-25,854.3178
2006-06-02,897.1188
2006-06-10,838.0325
2006-06-18,889.85944
2006-06-26,795.56714
2006-07-04,846.7025
2006-07-12,870.43024
2006-07-20,923.39105
2006-07-28,869.6318
2006-08-05,838.1018
2006-08-13,849.6477
2006-08-21,901.7205
2006-08-29,926.5413
2006-09-06,941.9845
2006-09-14,867.09546
2006-09-22,938.72485
2006-09-30,970.3956
2006-10-08,896.37866
2006-10-16,876.3186
2006-10-24,799.56573
2006-11-01,911.1249
2006-11-09,836.506
2006-11-17,776.80383
2006-11-25,698.4369
2006-12-03,704.48413
2006-12-11,766.5217
2006-12-19,823.24274
2006-12-27,774.8502
2007-01-01,761.9367
2007-01-09,734.5583
2007-01-17,769.56036
2007-01-25,725.95337
2007-02-02,815.8812
2007-02-10,896.71564
2007-02-18,1110.7559
2007-02-26,1048.7472
2007-03-06,955.51843
2007-03-14,909.0569
2007-03-22,837.2499
2007-03-30,903.17487
2007-04-07,818.6643
2007-04-15,769.96216
2007-04-23,820.9236
2007-05-01,838.1306
2007-05-09,818.2049
2007-05-17,809.48254
2007-05-25,885.0171
2007-06-02,918.74054
2007-06-10,999.50195
2007-06-18,852.5813
2007-06-26,757.0906
2007-07-04,863.6561
2007-07-12,833.5794
2007-07-20,824.9923
2007-07-28,888.066
2007-08-05,874.27893
2007-08-13,830.61694
2007-08-21,806.81683
2007-08-29,874.48303
2007-09-06,876.60144
2007-09-14,969.71387
2007-09-22,970.49457
2007-09-30,846.55835
2007-10-08,842.69855
2007-10-16,816.2564
2007-10-24,786.87537
2007-11-01,918.8765
2007-11-09,746.0733
2007-11-17,661.53296
2007-11-25,759.0367
2007-12-03,681.8525
2007-12-11,738.93536
2007-12-19,621.6209
2007-12-27,781.1516
2008-01-01,863.3037
2008-01-09,763.72943
2008-01-17,775.9076
2008-01-25,718.0854
2008-02-02,789.0532
2008-02-10,891.8757
2008-02-18,885.54034
2008-02-26,1214.518
2008-03-05,833.99243
2008-03-13,820.0436
2008-03-21,850.24786
2008-03-29,726.85504
2008-04-06,699.37976
2008-04-14,766.11475
2008-04-22,701.6924
2008-04-30,773.7018
2008-05-08,784.9012
2008-05-16,663.1872
2008-05-24,751.7599
2008-06-01,763.644
2008-06-09,870.407
2008-06-17,816.7457
2008-06-25,760.2917
2008-07-03,805.72296
2008-07-11,741.5119
2008-07-19,788.5561
2008-07-27,817.63544
2008-08-04,876.20636
2008-08-12,829.85333
2008-08-20,846.9649
2008-08-28,907.54663
2008-09-05,813.6715
2008-09-13,896.2232
2008-09-21,813.57355
2008-09-29,735.8296
2008-10-07,822.3189
2008-10-15,840.45447
2008-10-23,726.8934
2008-10-31,891.39813
2008-11-08,761.48865
2008-11-16,697.97705
2008-11-24,787.2112
2008-12-02,710.49243
2008-12-10,820.0612
2008-12-18,757.90356
2008-12-26,778.551
2009-01-01,740.06665
2009-01-09,864.57153
2009-01-17,692.2118
2009-01-25,769.6292
2009-02-02,924.7624
2009-02-10,763.4235
2009-02-18,810.6941
2009-02-26,811.94293
2009-03-06,813.38354
2009-03-14,938.30914
2009-03-22,958.20355
2009-03-30,936.3354
2009-04-07,789.50934
2009-04-15,692.90076
2009-04-23,764.51196
2009-05-01,811.1794
2009-05-09,791.1481
2009-05-17,749.7833
2009-05-25,853.511
2009-06-02,816.7905
2009-06-10,830.1666
2009-06-18,829.71375
2009-06-26,856.5593
2009-07-04,786.2976
2009-07-12,768.5873
2009-07-20,841.4419
2009-07-28,861.9402
2009-08-05,806.5196
2009-08-13,859.83936
2009-08-21,873.94904
2009-08-29,786.379
2009-09-06,932.7094
2009-09-14,918.53503
2009-09-22,842.3303
2009-09-30,761.56616
2009-10-08,833.7713
2009-10-16,827.7503
2009-10-24,768.0034
2009-11-01,732.4854
2009-11-09,773.529
2009-11-17,719.93665
2009-11-25,717.401
2009-12-03,746.94507
2009-12-11,666.2151
2009-12-19,770.73676
2009-12-27,649.15594
2010-01-01,701.20856
2010-01-09,779.438
2010-01-17,812.52655
2010-01-25,843.82355
2010-02-02,773.7678
2010-02-10,719.38367
2010-02-18,842.6776
2010-02-26,891.7542
2010-03-06,708.7468
2010-03-14,727.9439
2010-03-22,782.4837
2010-03-30,777.4618
2010-04-07,836.10547
2010-04-15,677.6756
2010-04-23,750.1599
2010-05-01,768.6487
2010-05-09,828.6692
2010-05-17,919.83484
2010-05-25,1196.9426
2010-06-02,1182.051
2010-06-10,1211.041
2010-06-18,1071.7399
2010-06-26,720.2042
2010-07-04,828.9362
2010-07-12,726.75024
2010-07-20,803.1985
2010-07-28,806.18787
2010-08-05,798.46484
2010-08-13,976.7797
2010-08-21,771.9439
2010-08-29,725.2785
2010-09-06,702.6464
2010-09-14,873.80884
2010-09-22,768.2562
2010-09-30,833.4533
2010-10-08,731.1661
2010-10-16,760.4908
2010-10-24,852.1597
2010-11-01,768.2801
2010-11-09,649.15375
2010-11-17,805.4896
2010-11-25,707.0857
2010-12-03,910.1354
2010-12-11,689.7654
2010-12-19,826.6119
2010-12-27,768.5679
2011-01-01,679.80725
2011-01-09,731.5801
2011-01-17,753.8506
2011-01-25,856.51654
2011-02-02,794.91455
2011-02-10,829.3959
2011-02-18,656.3171
2011-02-26,714.98773
2011-03-06,775.65497
2011-03-14,869.44476
2011-03-22,710.2483
2011-03-30,755.5884
2011-04-07,640.7222
2011-04-15,752.58563
2011-04-23,844.02594
2011-05-01,815.66187
